Date,Close,High,Low,Open,Volume
2020-01-02,299.40643310546875,299.42488349034295,297.24984749418456,298.1806919115595,59151200
2020-01-03,297.13934326171875,298.27294536007446,295.93202397939604,295.98731889877,77709700
2020-01-06,298.2729187011719,298.3558610728196,295.24998004240615,295.3697950655392,55653900
2020-01-07,297.43426513671875,298.1807746660512,296.9826524657636,297.7015145356984,40496400
2020-01-08,299.0194091796875,300.2451505391978,297.37892786268793,297.6277549618272,68296000
2020-01-09,301.046875,301.1206202787208,300.00544091133673,300.59529063877125,48473300
2020-01-10,300.18060302734375,301.7934367416276,299.710596327438,301.63677721685497,53029300
2020-01-13,302.2450256347656,302.25422270129854,300.37413979775033,300.80730194354135,47086800
2020-01-14,301.78424072265625,302.86251951647944,301.22203834356156,301.8026629828147,62832800
2020-01-15,302.4662780761719,303.23120981540484,301.6091787703151,301.69212114259875,72056600
2020-01-16,304.9822998046875,304.9822998046875,303.62751818129186,303.85792302795375,54050300
2020-01-17,305.9315490722656,306.14350351863925,304.9177621800766,305.7011442388404,95846000
2020-01-21,305.3324279785156,306.1434573700108,304.89006876539884,304.963785925723,77742400
2020-01-22,305.3692932128906,306.8531147057829,305.2126337039077,306.198744842947,48914900
2020-01-23,305.71954345703125,306.1342833761721,303.5906052066956,304.71498183408573,51963000
2020-01-24,303.000732421875,306.46602959305443,301.7012459826827,306.3830872406276,87578400
2020-01-27,298.1437683105469,299.63678669967504,297.36961166898345,297.71060622383595,84062500
2020-01-28,301.2682189941406,302.152965859939,298.2360828921245,299.58163951884217,63834000
2020-01-29,301.019287109375,302.8717508769843,300.81652974115116,302.64134605516574,53888900
2020-01-30,301.9961853027344,302.20816785278754,298.1806962808872,298.93640268096397,75491800
2020-01-31,296.5126037597656,301.5262152765022,295.59098440927124,301.3695276116583,113845600
2020-02-03,298.7152404785156,300.59535170971026,297.88578874067906,298.00560374875556,69083000
2020-02-04,303.26806640625,304.1436160544183,302.0330998305538,302.35567223385743,62573200
