PLAYER_ID,SEASON,GAME_ID,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,STL,BLK,TOV,STOV,TEAM_POSS,PLAYER_POSS,OPP_TS,OPP_ADJ_TS,OPP_TSC,OPP_STOV,DRTG,ADJ_DRTG,LA_PACE
977,2007,0040600151,39.0,15,33,4,8,5,7,5,1,0,0,2,1,88.1664,79.5264,0.532470745,0.5311037929,0.4804451206,0.1082862999,105.5,105.45,89.54
977,2007,0040600152,15.0,5,13,1,4,4,4,4,4,1,0,3,2,72.6528,63.2832,0.532470745,0.5311037929,0.4804451206,0.1082862999,105.5,105.45,89.54
977,2007,0040600153,45.0,15,26,2,3,13,13,6,6,1,1,5,5,84.78719999999998,79.0272,0.532470745,0.5311037929,0.4804451206,0.1082862999,105.5,105.45,89.54
977,2007,0040600154,31.0,12,25,1,5,6,6,7,9,2,1,6,4,101.2608,98.3808,0.532470745,0.5311037929,0.4804451206,0.1082862999,105.5,105.45,89.54
977,2007,0040600155,34.0,13,33,2,8,6,7,4,1,1,0,6,4,98.2272,95.3472,0.532470745,0.5311037929,0.4804451206,0.1082862999,105.5,105.45,89.54
977,2008,0040700141,32.0,9,26,1,5,13,14,3,1,1,2,1,1,101.8368,78.1824,0.5350614741,0.5339430235,0.4838716797,0.1057920862,105.5,105.35,88.37
977,2008,0040700142,49.0,18,27,5,9,8,9,4,10,1,1,2,1,93.6576,86.9376,0.5350614741,0.5339430235,0.4838716797,0.1057920862,105.5,105.35,88.37
977,2008,0040700143,22.0,9,19,1,8,3,5,7,8,1,1,2,2,90.7392,71.5776,0.5350614741,0.5339430235,0.4838716797,0.1057920862,105.5,105.35,88.37
977,2008,0040700144,31.0,12,24,3,8,4,10,7,6,3,2,6,1,94.272,82.8672,0.5350614741,0.5339430235,0.4838716797,0.1057920862,105.5,105.35,88.37
977,2008,0040700221,38.0,8,16,1,2,21,23,6,7,1,0,3,2,95.2704,80.448,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700222,34.0,11,18,1,2,11,12,8,6,1,0,4,3,94.0032,75.03359999999999,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700223,34.0,10,20,0,6,14,17,6,6,0,1,4,3,86.6688,77.0688,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700224,33.0,13,33,1,10,6,10,8,10,1,0,3,0,105.6,95.5776,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700225,26.0,6,10,1,2,13,17,6,7,2,0,4,3,93.5808,83.136,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700226,34.0,9,19,1,2,15,17,8,6,0,0,5,4,91.8912,76.6464,0.5525019262,0.5504204179,0.4915567613,0.1239839825,104.9,104.9,88.37
977,2008,0040700311,27.0,11,21,1,3,4,4,5,9,1,0,1,0,89.2032,82.17599999999999,0.5169557591,0.5140396569,0.4696233907,0.1007879277,100.7,100.35,88.37
977,2008,0040700312,22.0,10,17,1,5,1,1,5,4,1,0,3,1,72.1536,60.7488,0.5169557591,0.5140396569,0.4696233907,0.1007879277,100.7,100.35,88.37
