iter	RMSE
0	178.6652252
1	169.9996318
2	157.3743976
3	148.2543194
4	143.5615726
5	138.5424677
6	134.6895238
7	125.8922436
8	119.0375411
9	112.294382
10	111.0318811
11	106.2731908
12	101.9390551
13	98.75676054
14	95.00829442
15	90.52933593
16	86.0714899
17	83.1144605
18	79.45077251
19	75.56547348
20	74.55961438
21	71.83844228
22	69.8583241
23	66.68310452
24	64.43798357
25	62.86530089
26	60.58817159
27	58.98716205
28	57.26741542
29	54.79214389
30	53.52034755
31	52.55058537
32	51.51944126
33	50.19362369
34	48.64135659
35	46.75888752
36	45.97936913
37	43.73789496
38	42.5695157
39	41.0665585
40	40.21655032
41	39.32067354
42	38.22898228
43	37.54981747
44	36.8086909
45	35.60842605
46	34.94654456
47	34.37423909
48	33.77439327
49	32.61909209
50	32.1301361
51	31.93339673
52	31.39341392
53	30.99230855
54	30.28024029
55	29.58279731
56	28.91698754
57	28.29846455
58	28.05539581
59	27.46631854
60	26.73939059
61	26.46353513
62	25.84247145
63	25.49892761
64	25.38475693
65	25.05904467
66	24.9800345
67	24.53319666
68	23.81537403
69	23.5433531
70	22.7175529
71	22.3533765
72	22.14942525
73	21.86691096
74	21.34811122
75	21.17888083
76	20.97189131
77	20.62285251
78	20.38734009
79	20.20496188
80	19.82456066
81	19.50541738
82	19.2932444
83	18.97377867
84	18.68113617
85	18.40866434
86	18.2372692
87	17.72566135
88	17.4723927
89	17.11706755
90	16.98586408
91	16.80968121
92	16.64911429
93	16.52949936
94	16.38393449
95	16.16293219
96	15.92375905
97	15.61740289
98	15.52075862
99	15.41967993
100	15.18459312
101	15.00842877
102	14.88445516
103	14.45763201
104	14.2358283
105	14.1704607
106	14.08949714
107	13.91268461
108	13.8029567
109	13.64600526
110	13.55456273
111	13.28298868
112	13.20592946
113	13.07282908
114	13.00591638
115	12.85249332
116	12.7031183
117	12.56041983
118	12.44393183
119	12.27531995
120	12.14436313
121	12.13012287
122	12.04095658
123	11.98753953
124	11.88871543
125	11.72824076
126	11.70331904
127	11.52806349
128	11.41645041
129	11.2335104
130	11.11262557
131	11.00061913
132	10.93230643
133	10.71643458
134	10.63634404
135	10.54888988
136	10.50158918
137	10.42499185
138	10.29076483
139	10.25309175
140	10.10673705
141	9.904017627
142	9.871777035
143	9.736946442
144	9.628350114
145	9.558584818
146	9.435533798
147	9.36528718
148	9.253595884
149	9.2356839
150	9.176580982
151	9.107627709
152	9.082614468
153	8.966146392
154	8.906182136
155	8.863920872
156	8.848201164
157	8.737868768
158	8.692415503
159	8.62330799
160	8.525713694
161	8.442866718
162	8.354610256
163	8.280091995
164	8.202240395
165	8.098436676
166	7.957959206
167	7.90652819
168	7.794251418
169	7.77011679
170	7.734873329
171	7.666481934
172	7.590759585
173	7.530523423
174	7.512654335
175	7.452287052
176	7.413536495
177	7.381286927
178	7.372956036
179	7.338442872
180	7.320053457
181	7.240689578
182	7.15368943
183	7.010648221
184	6.883029089
185	6.837769154
186	6.764399615
187	6.697661985
188	6.611924787
189	6.591199996
190	6.508825993
191	6.444264217
192	6.43490385
193	6.414470212
194	6.372762068
195	6.322377244
196	6.2758224
197	6.237424075
198	6.174652184
199	6.102794015
